state,date,Confirmed,Deceaseds,Recovered,Tested,Vaccinated1,Vaccinated2
AP,09-04-2020,15,2,4,0,0,0
AP,10-04-2020,18,0,0,4574,0,0
AP,11-04-2020,24,0,0,584,0,0
AP,12-04-2020,15,1,2,0,0,0
AP,13-04-2020,19,0,0,1797,0,0
AP,14-04-2020,45,4,4,1750,0,0
AP,15-04-2020,41,3,4,1108,0,0
AP,16-04-2020,9,0,0,8622,0,0
AP,17-04-2020,38,0,15,0,0,0
AP,18-04-2020,31,2,7,1215,0,0
AP,19-04-2020,44,1,23,5508,0,0
AP,20-04-2020,75,3,27,3775,0,0
AP,21-04-2020,35,2,4,5022,0,0
AP,22-04-2020,56,2,24,5757,0,0
AP,23-04-2020,80,3,21,6520,0,0
AP,24-04-2020,62,2,4,6306,0,0
AP,25-04-2020,61,2,26,6928,0,0
AP,26-04-2020,81,0,60,6768,0,0
AP,27-04-2020,80,0,4,6517,0,0
AP,28-04-2020,82,0,23,5783,0,0
AP,29-04-2020,73,0,29,7727,0,0
AP,30-04-2020,71,0,34,6497,0,0
AP,01-05-2020,60,2,82,7902,0,0
AP,02-05-2020,62,0,38,5943,0,0
AP,03-05-2020,58,0,47,6534,0,0
AP,04-05-2020,67,0,36,10292,0,0
AP,05-05-2020,67,1,65,8263,0,0
AP,06-05-2020,60,2,140,7782,0,0
AP,07-05-2020,56,2,51,8087,0,0
AP,08-05-2020,54,3,62,7320,0,0
AP,09-05-2020,43,3,45,8388,0,0
AP,10-05-2020,50,1,38,8666,0,0
AP,11-05-2020,38,0,73,7409,0,0
AP,12-05-2020,71,1,58,10730,0,0
AP,13-05-2020,48,1,86,9322,0,0
AP,14-05-2020,68,1,50,9256,0,0
AP,15-05-2020,102,0,60,9038,0,0
AP,16-05-2020,48,1,101,0,0,0
AP,17-05-2020,25,1,103,19508,0,0
AP,18-05-2020,52,0,96,9773,0,0
AP,19-05-2020,57,2,69,9679,0,0
AP,20-05-2020,71,1,43,9162,0,0
AP,21-05-2020,45,1,41,8092,0,0
AP,22-05-2020,62,1,26,8415,0,0
AP,23-05-2020,47,1,48,8850,0,0
AP,24-05-2020,66,0,62,11357,0,0
AP,25-05-2020,106,0,51,10240,0,0
AP,26-05-2020,97,1,125,8148,0,0
AP,27-05-2020,134,1,48,9664,0,0
AP,28-05-2020,128,1,68,9858,0,0
AP,29-05-2020,85,1,101,11638,0,0
AP,30-05-2020,131,0,55,9504,0,0
AP,31-05-2020,110,2,51,9370,0,0
AP,01-06-2020,105,2,34,10567,0,0
AP,02-06-2020,115,0,40,12366,0,0
AP,03-06-2020,180,4,50,8066,0,0
AP,04-06-2020,141,3,65,9986,0,0
AP,05-06-2020,138,2,36,9831,0,0
AP,06-06-2020,210,0,75,12771,0,0
AP,07-06-2020,199,2,29,17695,0,0
AP,08-06-2020,154,0,42,14246,0,0
AP,09-06-2020,69,2,48,15085,0,0
AP,10-06-2020,365,1,110,15355,0,0
AP,11-06-2020,182,2,99,11602,0,0
AP,12-06-2020,207,0,123,11775,0,0
AP,13-06-2020,222,2,94,14477,0,0
AP,14-06-2020,294,2,131,15632,0,0
AP,15-06-2020,304,2,69,15173,0,0
AP,16-06-2020,264,2,128,15911,0,0
AP,17-06-2020,351,2,128,15188,0,0
AP,18-06-2020,425,2,131,13923,0,0
AP,19-06-2020,465,4,133,17609,0,0
AP,20-06-2020,491,5,206,22371,0,0
AP,21-06-2020,477,5,196,24451,0,0
AP,22-06-2020,443,5,128,16720,0,0
AP,23-06-2020,462,8,157,20639,0,0
AP,24-06-2020,497,10,187,36047,0,0
AP,25-06-2020,553,7,209,19085,0,0
AP,26-06-2020,605,10,208,22305,0,0
AP,27-06-2020,796,11,284,24458,0,0
AP,28-06-2020,813,12,428,25778,0,0
AP,29-06-2020,793,11,324,30216,0,0
AP,30-06-2020,704,7,279,18114,0,0
AP,01-07-2020,657,6,477,28239,0,0
AP,02-07-2020,845,5,325,14284,0,0
AP,03-07-2020,837,8,319,38898,0,0
AP,04-07-2020,765,12,376,24962,0,0
AP,05-07-2020,998,14,414,20567,0,0
AP,06-07-2020,1322,7,498,16712,0,0
AP,07-07-2020,1178,13,825,16238,0,0
AP,08-07-2020,1062,12,1356,27643,0,0
AP,09-07-2020,1555,13,1053,16882,0,0
AP,10-07-2020,1608,15,1040,21020,0,0
AP,11-07-2020,1813,17,1199,20590,0,0
AP,12-07-2020,1933,19,1019,17624,0,0
AP,13-07-2020,1935,37,1052,19247,0,0
AP,14-07-2020,1916,43,1003,22670,0,0
AP,15-07-2020,2432,44,911,22197,0,0
AP,16-07-2020,2593,40,1015,22304,0,0
AP,17-07-2020,2602,42,905,20245,0,0
AP,18-07-2020,3963,52,1465,23872,0,0
AP,19-07-2020,5041,56,1127,31148,0,0
AP,20-07-2020,4074,54,1338,33580,0,0
AP,21-07-2020,4944,62,1346,37162,0,0
AP,22-07-2020,6045,65,6553,49553,0,0
AP,23-07-2020,7998,61,5428,58052,0,0
AP,24-07-2020,8147,49,2380,48114,0,0
AP,25-07-2020,7813,52,3320,53681,0,0
AP,26-07-2020,7627,56,3046,47645,0,0
AP,27-07-2020,6051,49,3257,43127,0,0
AP,28-07-2020,7948,58,3064,62979,0,0
AP,29-07-2020,10093,65,2784,70584,0,0
AP,30-07-2020,10167,68,4618,70068,0,0
AP,31-07-2020,10376,68,3840,61699,0,0
AP,01-08-2020,9276,58,12750,60797,0,0
AP,02-08-2020,8555,67,6272,52834,0,0
AP,03-08-2020,7822,63,5786,45516,0,0
AP,04-08-2020,9747,67,6953,64147,0,0
AP,05-08-2020,10128,77,8729,60576,0,0
AP,06-08-2020,10328,72,8516,63686,0,0
AP,07-08-2020,10171,89,7594,62938,0,0
AP,08-08-2020,10080,97,9151,62123,0,0
AP,09-08-2020,10820,97,9097,62912,0,0
AP,10-08-2020,7665,80,6924,46999,0,0
AP,11-08-2020,9024,87,9113,58315,0,0
AP,12-08-2020,9597,93,6676,57148,0,0
AP,13-08-2020,9996,82,9499,55692,0,0
AP,14-08-2020,8943,97,9779,53026,0,0
AP,15-08-2020,8732,87,10414,53712,0,0
AP,16-08-2020,8012,88,10117,48746,0,0
AP,17-08-2020,6780,82,7866,44578,0,0
AP,18-08-2020,9652,88,9211,56090,0,0
AP,19-08-2020,9742,86,8061,57685,0,0
AP,20-08-2020,9393,95,8846,55551,0,0
AP,21-08-2020,9544,91,8827,55010,0,0
AP,22-08-2020,10276,97,8593,61469,0,0
AP,23-08-2020,7895,93,7449,46712,0,0
AP,24-08-2020,8601,86,8741,54463,0,0
AP,25-08-2020,9927,92,9419,64351,0,0
AP,26-08-2020,10830,81,8473,61838,0,0
AP,27-08-2020,10621,92,8528,61300,0,0
AP,28-08-2020,10526,81,8463,61331,0,0
AP,29-08-2020,10548,82,8976,62024,0,0
AP,30-08-2020,10603,88,9067,63077,0,0
AP,31-08-2020,10004,85,8772,56490,0,0
AP,01-09-2020,10368,84,9350,59834,0,0
AP,02-09-2020,10392,72,8454,60804,0,0
AP,03-09-2020,10199,75,9499,62225,0,0
AP,04-09-2020,10776,76,12334,59919,0,0
AP,05-09-2020,10825,71,11941,69623,0,0
AP,06-09-2020,10794,70,11915,72573,0,0
AP,07-09-2020,8368,70,10055,58187,0,0
AP,08-09-2020,10601,73,11691,70993,0,0
AP,09-09-2020,10418,74,9842,71692,0,0
AP,10-09-2020,10175,68,10040,72229,0,0
AP,11-09-2020,9999,77,11069,71137,0,0
AP,12-09-2020,9901,67,10292,75465,0,0
AP,13-09-2020,9536,66,10131,72233,0,0
AP,14-09-2020,7956,60,9764,61529,0,0
AP,15-09-2020,8846,69,9628,70511,0,0
AP,16-09-2020,8835,64,10845,75013,0,0
AP,17-09-2020,8702,72,10712,77492,0,0
AP,18-09-2020,8096,67,11803,74710,0,0
AP,19-09-2020,8218,58,10820,74595,0,0
AP,20-09-2020,7738,57,10608,70455,0,0
AP,21-09-2020,6235,51,10502,56569,0,0
AP,22-09-2020,7553,51,10555,68829,0,0
AP,23-09-2020,7228,45,8291,72838,0,0
AP,24-09-2020,7855,52,8807,76000,0,0
AP,25-09-2020,7073,48,8695,69429,0,0
AP,26-09-2020,7293,57,9125,75990,0,0
AP,27-09-2020,6923,45,7796,76416,0,0
AP,28-09-2020,5487,37,7210,66121,0,0
AP,29-09-2020,6190,35,9836,68429,0,0
AP,30-09-2020,6133,48,7075,71806,0,0
AP,01-10-2020,6751,41,7297,71577,0,0
AP,02-10-2020,6555,31,7485,70399,0,0
AP,03-10-2020,6224,41,7798,72861,0,0
AP,04-10-2020,6242,40,7084,72811,0,0
AP,05-10-2020,4256,38,7558,56145,0,0
AP,06-10-2020,5795,33,6046,65889,0,0
AP,07-10-2020,5120,34,6349,66769,0,0
AP,08-10-2020,5292,42,6102,66944,0,0
AP,09-10-2020,5145,31,6110,70521,0,0
AP,10-10-2020,5653,35,6659,73625,0,0
AP,11-10-2020,5210,30,5509,75517,0,0
AP,12-10-2020,3224,32,5504,61112,0,0
AP,13-10-2020,4622,35,5715,72082,0,0
AP,14-10-2020,3892,28,5050,69463,0,0
AP,15-10-2020,4038,38,5622,73767,0,0
AP,16-10-2020,3967,25,5010,74337,0,0
AP,17-10-2020,3676,24,5529,70881,0,0
AP,18-10-2020,3986,23,4591,74945,0,0
AP,19-10-2020,2918,24,4303,61330,0,0
AP,20-10-2020,3503,28,5144,69095,0,0
AP,21-10-2020,3746,27,4739,74422,0,0
AP,22-10-2020,3620,16,3723,76726,0,0
AP,23-10-2020,3765,20,4281,80238,0,0
AP,24-10-2020,3342,22,3572,74919,0,0
AP,25-10-2020,2997,21,3585,67419,0,0
AP,26-10-2020,1901,19,3972,51544,0,0
AP,27-10-2020,2901,19,4352,74757,0,0
AP,28-10-2020,2949,18,3609,77028,0,0
AP,29-10-2020,2905,16,3243,88778,0,0
AP,30-10-2020,2886,17,3623,84401,0,0
AP,31-10-2020,2783,14,3708,82045,0,0
AP,01-11-2020,2618,16,3509,88780,0,0
AP,02-11-2020,1916,13,3033,64581,0,0
AP,03-11-2020,2849,15,3700,84534,0,0
AP,04-11-2020,2477,10,2701,75465,0,0
AP,05-11-2020,2745,13,2292,85364,0,0
AP,06-11-2020,2410,11,2452,79601,0,0
AP,07-11-2020,2367,11,2747,80082,0,0
AP,08-11-2020,2237,12,2256,76663,0,0
AP,09-11-2020,1392,11,1549,61050,0,0
AP,10-11-2020,1886,12,2151,67910,0,0
AP,11-11-2020,1732,14,1761,70405,0,0
AP,12-11-2020,1728,9,1777,77148,0,0
AP,13-11-2020,1593,10,2178,80737,0,0
AP,14-11-2020,1657,7,2155,79823,0,0
AP,15-11-2020,1056,14,2140,53215,0,0
AP,16-11-2020,753,13,1507,43044,0,0
AP,17-11-2020,1395,9,2293,66778,0,0
AP,18-11-2020,1236,9,1696,69618,0,0
AP,19-11-2020,1316,11,1821,75165,0,0
AP,20-11-2020,1221,10,1829,66002,0,0
AP,21-11-2020,1160,7,1765,68307,0,0
AP,22-11-2020,1121,11,1631,71913,0,0
AP,23-11-2020,545,10,1390,47130,0,0
AP,24-11-2020,1085,8,1447,65101,0,0
AP,25-11-2020,831,6,1176,60726,0,0
AP,26-11-2020,1031,8,1081,67269,0,0
AP,27-11-2020,733,6,1205,57752,0,0
AP,28-11-2020,625,5,1186,49348,0,0
AP,29-11-2020,620,7,3787,54710,0,0
AP,30-11-2020,381,4,934,40728,0,0
AP,01-12-2020,685,4,1094,51854,0,0
AP,02-12-2020,663,7,1159,56988,0,0
AP,03-12-2020,664,11,835,63049,0,0
AP,04-12-2020,599,6,913,63406,0,0
AP,05-12-2020,630,4,882,57132,0,0
AP,06-12-2020,667,9,914,60329,0,0
AP,07-12-2020,316,5,595,43006,0,0
AP,08-12-2020,551,4,744,56187,0,0
AP,09-12-2020,618,3,785,61038,0,0
AP,10-12-2020,538,2,558,64354,0,0
AP,11-12-2020,520,2,519,64425,0,0
AP,12-12-2020,510,3,665,67495,0,0
AP,13-12-2020,506,5,613,63873,0,0
AP,14-12-2020,305,2,541,44935,0,0
AP,15-12-2020,500,5,563,61452,0,0
AP,16-12-2020,478,3,715,64099,0,0
AP,17-12-2020,534,2,498,63821,0,0
AP,18-12-2020,458,1,534,69062,0,0
AP,19-12-2020,479,4,497,62215,0,0
AP,20-12-2020,438,2,589,64236,0,0
AP,21-12-2020,214,2,422,40295,0,0
AP,22-12-2020,402,4,412,56425,0,0
AP,23-12-2020,379,3,490,57719,0,0
AP,24-12-2020,357,4,355,59548,0,0
AP,25-12-2020,355,2,354,56409,0,0
AP,26-12-2020,282,1,442,42911,0,0
AP,27-12-2020,349,2,422,46386,0,0
AP,28-12-2020,212,4,410,37381,0,0
AP,29-12-2020,326,2,364,50794,0,0
AP,30-12-2020,349,4,472,55740,0,0
AP,31-12-2020,338,4,328,61148,0,0
AP,01-01-2021,326,0,350,58519,0,0
AP,02-01-2021,238,3,279,48518,0,0
AP,03-01-2021,232,4,352,40177,0,0
AP,04-01-2021,128,3,252,29714,0,0
AP,05-01-2021,377,4,278,51420,0,0
AP,06-01-2021,289,3,428,51207,0,0
AP,07-01-2021,295,1,368,59410,0,0
AP,08-01-2021,319,1,308,59671,0,0
AP,09-01-2021,199,1,423,50445,0,0
AP,10-01-2021,227,1,289,50027,0,0
AP,11-01-2021,121,2,213,30933,0,0
AP,12-01-2021,197,2,234,40986,0,0
AP,13-01-2021,203,1,231,44679,0,0
AP,14-01-2021,179,4,219,41671,0,0
AP,15-01-2021,94,1,232,31696,0,0
AP,16-01-2021,114,0,326,25542,18412,0
AP,17-01-2021,161,1,251,36091,0,0
AP,18-01-2021,81,1,263,27942,28268,0
AP,19-01-2021,179,1,231,39099,11815,0
AP,20-01-2021,173,0,196,46852,33283,0
AP,21-01-2021,139,0,254,49483,23587,0
AP,22-01-2021,137,4,167,48313,17933,0
AP,23-01-2021,158,1,172,43770,13732,0
AP,24-01-2021,158,0,155,44382,0,0
AP,25-01-2021,56,2,141,27717,9090,0
AP,26-01-2021,172,1,203,38323,9,0
AP,27-01-2021,111,2,97,33808,7598,0
AP,28-01-2021,117,0,128,36189,7956,0
AP,29-01-2021,125,0,175,42809,7355,0
AP,30-01-2021,129,1,147,41003,8214,0
AP,31-01-2021,116,0,127,41910,0,0
AP,01-02-2021,64,1,99,21922,0,0
AP,02-02-2021,104,2,147,29309,0,0
AP,03-02-2021,95,1,129,25445,27919,0
AP,04-02-2021,79,0,87,28254,28072,0
AP,05-02-2021,97,1,179,33876,28947,0
AP,06-02-2021,75,1,133,34864,27459,0
AP,07-02-2021,73,0,82,33980,0,0
AP,08-02-2021,62,1,102,22094,14667,0
AP,09-02-2021,70,0,115,26844,11222,0
AP,10-02-2021,50,1,121,28418,9730,0
AP,11-02-2021,87,0,79,30527,8545,0
AP,12-02-2021,68,1,106,30620,8180,0
AP,13-02-2021,54,0,71,33415,4528,5820
AP,14-02-2021,55,0,117,28788,0,0
AP,15-02-2021,30,1,69,18834,5293,8810
AP,16-02-2021,60,0,140,24311,4709,9512
AP,17-02-2021,51,2,57,26474,9785,11333
AP,18-02-2021,67,1,54,28239,10462,16521
AP,19-02-2021,79,1,77,26526,11338,19711
AP,20-02-2021,54,0,70,26436,9827,13829
AP,21-02-2021,88,0,72,31680,5743,4109
AP,22-02-2021,41,0,71,18257,13766,12731
AP,23-02-2021,70,1,84,28268,17883,9107
AP,24-02-2021,94,0,66,32494,27133,8960
AP,25-02-2021,82,0,74,35443,31398,10148
AP,26-02-2021,96,1,71,34778,25749,8746
AP,27-02-2021,118,0,86,37041,0,0
AP,28-02-2021,117,0,66,39122,0,0
AP,01-03-2021,58,0,51,20269,11595,3094
AP,02-03-2021,106,0,57,35804,13328,2403
AP,03-03-2021,135,1,82,36970,19670,3567
AP,04-03-2021,102,1,56,45077,19885,6452
AP,05-03-2021,124,1,94,51660,25627,11313
AP,06-03-2021,115,1,93,46566,31597,16550
AP,07-03-2021,136,1,58,45702,0,0
AP,08-03-2021,74,2,61,25907,35096,13123
AP,09-03-2021,118,0,89,45079,35381,12535
AP,10-03-2021,120,1,93,48973,34807,8272
AP,11-03-2021,174,2,78,47803,7303,1179
AP,12-03-2021,210,1,140,44709,40448,9757
AP,13-03-2021,175,2,132,40448,40559,5328
AP,14-03-2021,298,2,164,45664,0,0
AP,15-03-2021,147,1,103,22604,72648,9355
AP,16-03-2021,261,0,125,23417,63268,12198
AP,17-03-2021,253,1,137,30716,68596,12314
AP,18-03-2021,218,0,117,31165,80299,9564
AP,19-03-2021,246,1,131,31546,86652,11080
AP,20-03-2021,380,2,204,30978,96530,10767
AP,21-03-2021,368,0,263,31138,0,0
AP,22-03-2021,310,2,114,35375,121249,9545
AP,23-03-2021,492,2,256,33634,99486,8986
AP,24-03-2021,585,4,251,35066,110257,11427
AP,25-03-2021,758,4,231,35196,128941,13006
AP,26-03-2021,984,2,306,40604,92476,12596
AP,27-03-2021,947,0,377,42696,109429,13473
AP,28-03-2021,1005,2,324,31142,6752,1572
AP,29-03-2021,997,5,282,31325,53924,4120
AP,30-03-2021,993,3,480,30851,86102,10054
AP,31-03-2021,1184,4,456,30964,90304,10386
AP,01-04-2021,1271,3,464,31809,117134,13199
AP,02-04-2021,1288,5,610,31116,167027,5073
AP,03-04-2021,1398,9,787,31260,89744,10122
AP,04-04-2021,1730,5,842,31072,41635,4439
AP,05-04-2021,1326,5,911,30678,112369,13176
AP,06-04-2021,1941,7,835,31657,73925,13599
AP,07-04-2021,2331,11,853,31812,111251,12128
AP,08-04-2021,2558,6,915,31268,95735,11290
AP,09-04-2021,2765,11,1245,31892,60553,13665
AP,10-04-2021,3309,12,1053,31929,203315,32160
AP,11-04-2021,3495,9,1198,31719,78965,7330
AP,12-04-2021,3263,11,1091,33755,16998,3718
AP,13-04-2021,4228,10,1483,35582,3296,1514
AP,14-04-2021,4157,18,1606,35732,593962,50582
AP,15-04-2021,5086,14,1745,35741,26278,8226
AP,16-04-2021,6096,20,2194,35962,3548,2679
AP,17-04-2021,7224,15,2332,35907,2477,1694
AP,18-04-2021,6582,22,2343,35922,3120,1929
AP,19-04-2021,5963,27,2569,37765,127709,16251
AP,20-04-2021,8987,35,3116,37922,93956,76796
AP,21-04-2021,9716,38,3359,39619,22411,18357
AP,22-04-2021,10759,31,3992,41871,80527,281049
AP,23-04-2021,11766,38,4441,45581,127064,97870
AP,24-04-2021,11698,37,4421,50972,78858,36496
AP,25-04-2021,12634,69,4304,62885,4285,3975
AP,26-04-2021,9881,51,4431,74041,214143,94051
AP,27-04-2021,11434,64,7055,74435,142095,49057
AP,28-04-2021,14669,71,6433,74748,51221,53292
AP,29-04-2021,14792,57,8188,86035,33103,38463
AP,30-04-2021,17354,64,8468,86494,124033,101731
AP,01-05-2021,19412,61,11579,98214,65961,54470
AP,02-05-2021,23920,83,11411,114299,-2140,-1802
AP,03-05-2021,18972,71,10227,115275,15871,16861
AP,04-05-2021,20034,82,12207,115784,6710,6952
AP,05-05-2021,22204,85,11128,116367,43529,130228
AP,06-05-2021,21954,72,10141,110147,33443,120342
AP,07-05-2021,17188,73,12749,100424,29953,67404
AP,08-05-2021,20065,96,19272,101571,15143,111729
AP,09-05-2021,22164,92,18832,105494,5698,8048
AP,10-05-2021,14986,84,16167,60124,773,1230
AP,11-05-2021,20345,108,14502,86878,1058,29203
AP,12-05-2021,21452,89,19095,90750,1724,31316
AP,13-05-2021,22399,89,18638,96446,2569,37356
AP,14-05-2021,22018,96,19177,89087,1138,14392
AP,15-05-2021,22517,98,18739,89535,2851,70698
AP,16-05-2021,24171,101,21101,94550,941,9565
AP,17-05-2021,18561,109,17334,73749,6766,49649
AP,18-05-2021,21320,99,21274,91253,5325,54809
AP,19-05-2021,23160,106,24819,101330,6743,24272
AP,20-05-2021,22610,114,23098,101281,183013,13412
AP,21-05-2021,20937,104,20811,92231,8989,22247
AP,22-05-2021,19981,118,18336,90609,9889,7595
AP,23-05-2021,18767,104,20109,91629,6794,2644
AP,24-05-2021,12994,96,18373,58835,92294,16069
AP,25-05-2021,15284,106,20917,72979,124166,8378
AP,26-05-2021,18285,99,24105,91120,294893,8785
AP,27-05-2021,16167,104,21385,84224,569404,11473
AP,28-05-2021,14429,103,20746,84502,429757,18196
AP,29-05-2021,13756,104,20392,79564,194358,68897
AP,30-05-2021,13400,94,21133,84232,12148,2782
AP,31-05-2021,7943,98,19845,83461,68654,27915
AP,01-06-2021,11303,104,18257,93704,192486,17550
AP,02-06-2021,12768,98,15612,98048,134656,17865
AP,03-06-2021,11421,81,16223,86223,105419,6523
AP,04-06-2021,10413,83,15469,85311,345267,12936
AP,05-06-2021,10373,80,15958,88441,86777,5179
AP,06-06-2021,8976,90,13568,83690,60211,3841
AP,07-06-2021,4872,86,13702,64800,132849,7411
AP,08-06-2021,7796,77,14641,89732,41276,3818
AP,09-06-2021,8766,67,12292,93511,177902,9267
AP,10-06-2021,8110,67,12981,97863,247777,8181
AP,11-06-2021,8239,61,11135,101863,190773,5283
AP,12-06-2021,6952,58,11577,108616,164732,9500
AP,13-06-2021,6770,58,12492,102876,75823,2957
AP,14-06-2021,4549,59,10114,87756,361941,12869
AP,15-06-2021,5741,53,10567,96153,79317,4659
AP,16-06-2021,6617,57,10228,101544,28357,3321
AP,17-06-2021,6151,58,7728,102712,20799,1505
AP,18-06-2021,6341,57,8486,107764,19449,3291
AP,19-06-2021,5674,45,8014,103935,24930,3284
AP,20-06-2021,5646,50,7772,100001,1352551,86989
AP,21-06-2021,2620,44,7504,55002,56371,6251
AP,22-06-2021,4169,53,8376,74453,37455,6137
AP,23-06-2021,4684,36,7324,80712,27523,7928
AP,24-06-2021,4981,38,6464,88622,219014,57773
AP,25-06-2021,4458,38,6313,91849,147082,27515
AP,26-06-2021,4147,38,5773,96121,239451,62427
AP,27-06-2021,4250,33,5570,95327,37480,3532
AP,28-06-2021,2224,31,4714,71758,161492,64524
AP,29-06-2021,3620,41,5757,91231,227117,67623
AP,30-06-2021,3797,35,5498,97696,241124,73883
AP,01-07-2021,3841,38,3963,90574,217179,64179
AP,02-07-2021,3464,35,4284,93759,293873,52832
AP,03-07-2021,2930,36,4346,90532,73546,35272
AP,04-07-2021,3175,29,3692,94595,15429,2988
AP,05-07-2021,2100,26,3435,72731,76284,46112
AP,06-07-2021,3042,28,3748,88378,33939,17744
AP,07-07-2021,3166,21,4019,83885,23742,19182
AP,08-07-2021,2982,27,3461,91070,25063,13982
AP,09-07-2021,3040,14,4576,100103,25567,11170
AP,10-07-2021,2925,26,3937,95366,99785,93553
AP,11-07-2021,2665,16,3231,91677,57528,51255
AP,12-07-2021,1578,22,3041,62657,150280,152941
AP,13-07-2021,2567,18,3034,81763,383159,95118
AP,14-07-2021,2591,15,3329,90204,127483,76529
AP,15-07-2021,2526,24,2933,93785,51242,38709
AP,16-07-2021,2345,16,3001,81740,153432,108829
AP,17-07-2021,2672,18,2467,91594,111927,121481
AP,18-07-2021,2974,17,3290,105024,5880,17268
AP,19-07-2021,1628,22,2744,71152,45546,103563
AP,20-07-2021,2498,24,2201,88149,109285,129140
AP,21-07-2021,2527,19,2412,86280,70904,47398
AP,22-07-2021,1843,12,2199,70727,79423,90768
AP,23-07-2021,1747,14,2365,65920,53048,95595
AP,24-07-2021,2174,18,2737,74820,38470,53464
AP,25-07-2021,2252,15,2440,84858,3039,2192
AP,26-07-2021,1627,17,2017,57672,822451,363781
AP,27-07-2021,1540,19,2304,61298,93619,77807
AP,28-07-2021,2010,20,1956,70695,31478,65599
AP,29-07-2021,2107,20,1807,78784,45383,103142
AP,30-07-2021,2068,22,2127,80641,44542,196148
AP,31-07-2021,2058,23,2053,78992,335448,110414
AP,01-08-2021,2287,18,2430,85856,15065,12161
AP,02-08-2021,1546,15,1968,59641,269722,147107
AP,03-08-2021,1546,18,1940,69606,105809,66863
AP,04-08-2021,2442,16,2412,85822,109474,63659
AP,05-08-2021,2145,24,2003,82297,103660,69828
AP,06-08-2021,2209,22,1896,81505,429890,136832
AP,07-08-2021,1908,23,2103,80376,159800,70937
AP,08-08-2021,2050,18,2458,85283,53513,26118
AP,09-08-2021,1413,18,1795,54455,100013,48739
AP,10-08-2021,1461,15,2113,63849,192889,81423
AP,11-08-2021,1869,18,2316,71030,69159,40793
AP,12-08-2021,1859,13,1575,70757,79246,24673
AP,13-08-2021,1746,20,1648,73341,379752,81241
AP,14-08-2021,1535,16,2075,69088,162095,40625
AP,15-08-2021,1506,16,1835,65500,40179,17046
AP,16-08-2021,909,13,1543,46962,212605,79753
AP,17-08-2021,1063,11,1929,59198,198626,71822
AP,18-08-2021,1433,15,1815,68041,144603,63935
AP,19-08-2021,1501,10,1697,67716,123001,92925
AP,20-08-2021,1435,6,1695,69173,29723,22845
AP,21-08-2021,1217,13,1535,61678,132905,145468
AP,22-08-2021,1085,8,1541,57745,9086,6125
AP,23-08-2021,1002,12,1508,47972,130136,95404
AP,24-08-2021,1248,15,1715,58890,146136,116279
AP,25-08-2021,1601,16,1201,71532,113898,103706
AP,26-08-2021,1539,12,1140,67590,203397,161575
AP,27-08-2021,1515,10,903,68865,166238,168748
AP,28-08-2021,1321,19,1499,64461,0,0
AP,29-08-2021,1557,18,1213,64550,717813,423527
AP,30-08-2021,878,13,1182,41173,258292,132555
AP,31-08-2021,1115,19,1265,52319,842037,407267
AP,01-09-2021,1186,10,1396,56155,220512,102181
AP,02-09-2021,1378,10,1139,59566,74670,60703
AP,03-09-2021,1520,10,1290,64739,30897,68254
AP,04-09-2021,1502,16,1525,63717,42530,83724
AP,05-09-2021,1623,8,1340,65596,16375,20560
AP,06-09-2021,739,14,1333,43594,303169,419947
AP,07-09-2021,1178,10,1266,54970,82808,99178
AP,08-09-2021,1361,15,1288,61363,24772,29265
AP,09-09-2021,1439,14,1311,62856,14803,20445
AP,10-09-2021,1608,6,1107,67911,5178,7396
AP,11-09-2021,1145,17,1090,49581,464468,411290
AP,12-09-2021,1190,11,1226,45533,810020,746026
AP,13-09-2021,864,12,1310,38746,254794,191252
AP,14-09-2021,1125,9,1356,49568,110356,78183
AP,15-09-2021,1445,11,1243,62252,63590,57652
AP,16-09-2021,1367,14,1248,61178,115939,101226
AP,17-09-2021,1393,8,1296,60350,593057,523196
AP,18-09-2021,1174,9,1309,55525,167025,154092
AP,19-09-2021,1337,9,1282,68568,10358,9915
AP,20-09-2021,839,8,1142,41679,367476,450079
AP,21-09-2021,1179,11,1651,50737,197443,196354
AP,22-09-2021,1365,8,1466,56720,69515,84526
AP,23-09-2021,1171,11,1207,55251,132411,150750
AP,24-09-2021,1246,10,1450,55323,54096,58857
AP,25-09-2021,1167,7,1487,55307,28896,36424
AP,26-09-2021,1184,11,1333,58545,91018,69384
AP,27-09-2021,618,6,1178,38069,305067,274947
AP,28-09-2021,771,8,1333,45592,186756,138984
AP,29-09-2021,1084,13,1328,57345,401430,359970
AP,30-09-2021,1010,13,1149,58054,165991,107238
AP,01-10-2021,809,10,1160,56463,363895,258246
AP,02-10-2021,865,9,1424,50304,244836,239289
AP,03-10-2021,765,9,973,45481,49983,27636
AP,04-10-2021,429,4,1029,30515,208386,164895
AP,05-10-2021,671,11,1272,41523,70025,98539
AP,06-10-2021,800,9,1178,46558,48937,73085
AP,07-10-2021,643,8,839,48028,85972,103274
AP,08-10-2021,693,6,927,48235,326630,370996
AP,09-10-2021,629,8,797,45818,249339,353080
AP,10-10-2021,624,4,810,38312,61538,71729
AP,11-10-2021,310,2,994,23022,171617,234583
AP,12-10-2021,503,12,817,32846,238554,258716
AP,13-10-2021,517,8,826,38786,181142,225301
AP,14-10-2021,540,10,557,40350,197034,259828
AP,15-10-2021,586,9,712,44946,17635,20792
AP,16-10-2021,332,7,585,29243,116872,169363
AP,17-10-2021,432,5,586,31712,15773,22777
