State,Date,Confirmed,Deceased,Recovered,Tested,Vaccinated1,Vaccinated2
DN,2020-06-03,11,0,1,12064,0,0
DN,2020-06-04,14,0,1,12375,0,0
DN,2020-06-05,14,0,1,13667,0,0
DN,2020-06-06,19,0,1,14780,0,0
DN,2020-06-07,20,0,2,15546,0,0
DN,2020-06-08,22,0,2,16277,0,0
DN,2020-06-09,24,0,2,16277,0,0
DN,2020-06-10,29,0,2,17179,0,0
DN,2020-06-11,30,0,2,17179,0,0
DN,2020-06-12,30,0,2,17179,0,0
DN,2020-06-13,35,0,2,17649,0,0
DN,2020-06-14,38,0,2,18445,0,0
DN,2020-06-15,38,0,2,23835,0,0
DN,2020-06-16,52,0,9,24492,0,0
DN,2020-06-17,57,0,12,25575,0,0
DN,2020-06-18,61,0,14,26752,0,0
DN,2020-06-19,75,0,14,26752,0,0
DN,2020-06-20,92,0,26,27617,0,0
DN,2020-06-21,97,0,27,27839,0,0
DN,2020-06-22,112,0,27,28364,0,0
DN,2020-06-23,121,0,27,29072,0,0
DN,2020-06-24,134,0,30,29403,0,0
DN,2020-06-25,154,0,38,30188,0,0
DN,2020-06-26,169,0,50,30602,0,0
DN,2020-06-27,184,0,56,31015,0,0
DN,2020-06-28,188,0,69,31321,0,0
DN,2020-06-29,203,0,75,31602,0,0
DN,2020-06-30,213,0,82,32031,0,0
DN,2020-07-01,229,0,109,32435,0,0
DN,2020-07-02,254,0,112,32834,0,0
DN,2020-07-03,304,0,133,33618,0,0
DN,2020-07-04,341,0,142,33995,0,0
DN,2020-07-05,373,0,159,34179,0,0
DN,2020-07-06,400,0,175,34444,0,0
DN,2020-07-07,427,1,185,34761,0,0
DN,2020-07-08,442,1,196,35234,0,0
DN,2020-07-09,456,1,206,35391,0,0
DN,2020-07-10,470,1,225,35829,0,0
DN,2020-07-11,484,1,237,36166,0,0
DN,2020-07-12,500,1,268,36310,0,0
DN,2020-07-13,525,1,310,36621,0,0
DN,2020-07-14,541,1,343,36905,0,0
DN,2020-07-15,558,2,371,37392,0,0
DN,2020-07-16,576,2,392,37880,0,0
DN,2020-07-17,608,2,414,38176,0,0
DN,2020-07-18,653,2,436,38313,0,0
DN,2020-07-19,690,2,450,38640,0,0
DN,2020-07-20,711,2,465,38880,0,0
DN,2020-07-21,739,2,475,39199,0,0
DN,2020-07-22,775,2,490,39199,0,0
DN,2020-07-23,820,2,513,39199,0,0
DN,2020-07-24,864,2,531,40425,0,0
DN,2020-07-25,901,2,544,40881,0,0
DN,2020-07-26,950,2,565,41143,0,0
DN,2020-07-27,986,2,597,41143,0,0
DN,2020-07-28,1030,2,648,41588,0,0
DN,2020-07-29,1068,2,667,41895,0,0
DN,2020-07-30,1103,2,684,42148,0,0
DN,2020-07-31,1149,2,725,42403,0,0
DN,2020-08-01,1194,2,755,42635,0,0
DN,2020-08-02,1249,2,804,42718,0,0
DN,2020-08-03,1284,2,866,42926,0,0
DN,2020-08-04,1327,2,920,43191,0,0
DN,2020-08-05,1372,2,961,43478,0,0
DN,2020-08-06,1415,2,997,43899,0,0
DN,2020-08-07,1459,2,1038,44456,0,0
DN,2020-08-08,1510,2,1089,44777,0,0
DN,2020-08-09,1555,2,1117,45253,0,0
DN,2020-08-10,1617,2,1167,45724,0,0
DN,2020-08-11,1656,2,1208,46149,0,0
DN,2020-08-12,1695,2,1243,46516,0,0
DN,2020-08-13,1741,2,1281,46937,0,0
DN,2020-08-14,1782,2,1312,47272,0,0
DN,2020-08-15,1846,2,1384,47643,0,0
DN,2020-08-16,1881,2,1431,48212,0,0
DN,2020-08-17,1908,2,1480,48710,0,0
DN,2020-08-18,1959,2,1519,49290,0,0
DN,2020-08-19,1996,2,1567,49879,0,0
DN,2020-08-20,2030,2,1613,50293,0,0
DN,2020-08-21,2083,2,1652,50923,0,0
DN,2020-08-22,2123,2,1702,51285,0,0
DN,2020-08-23,2159,2,1744,51580,0,0
DN,2020-08-24,2177,2,1783,51843,0,0
DN,2020-08-25,2198,2,1816,52160,0,0
DN,2020-08-26,2220,2,1857,52524,0,0
DN,2020-08-27,2262,2,1913,52859,0,0
DN,2020-08-28,2293,2,1960,53227,0,0
DN,2020-08-29,2308,2,1989,53527,0,0
DN,2020-08-30,2340,2,2042,53769,0,0
DN,2020-08-31,2367,2,2081,54194,0,0
DN,2020-09-01,2386,2,2124,54566,0,0
DN,2020-09-02,2435,2,2143,54964,0,0
DN,2020-09-03,2467,2,2182,55345,0,0
DN,2020-09-04,2510,2,2204,55688,0,0
DN,2020-09-05,2537,2,2236,56008,0,0
DN,2020-09-06,2575,2,2263,56174,0,0
DN,2020-09-07,2590,2,2283,56476,0,0
DN,2020-09-08,2617,2,2315,56839,0,0
DN,2020-09-09,2643,2,2339,57220,0,0
DN,2020-09-10,2671,2,2368,57587,0,0
DN,2020-09-11,2696,2,2407,57888,0,0
DN,2020-09-12,2725,2,2437,58336,0,0
DN,2020-09-13,2745,2,2481,58530,0,0
DN,2020-09-14,2765,2,2506,59154,0,0
DN,2020-09-15,2783,2,2543,59530,0,0
DN,2020-09-16,2810,2,2566,59771,0,0
DN,2020-09-17,2831,2,2599,60237,0,0
DN,2020-09-18,2859,2,2630,60738,0,0
DN,2020-09-19,2887,2,2658,61270,0,0
DN,2020-09-20,2924,2,2674,61482,0,0
DN,2020-09-21,2933,2,2695,62055,0,0
DN,2020-09-22,2944,2,2725,62055,0,0
DN,2020-09-23,2962,2,2734,63047,0,0
DN,2020-09-24,2977,2,2760,63512,0,0
DN,2020-09-25,2989,2,2779,63512,0,0
DN,2020-09-26,2996,2,2804,64336,0,0
DN,2020-09-27,3002,2,2820,64691,0,0
DN,2020-09-28,3012,2,2850,65134,0,0
DN,2020-09-29,3032,2,2883,65539,0,0
DN,2020-09-30,3040,2,2902,65953,0,0
DN,2020-10-01,3054,2,2912,66337,0,0
DN,2020-10-02,3063,2,2933,66566,0,0
DN,2020-10-03,3070,2,2941,67029,0,0
DN,2020-10-04,3087,2,2954,67272,0,0
DN,2020-10-05,3092,2,2964,67666,0,0
DN,2020-10-06,3103,2,2973,68056,0,0
DN,2020-10-07,3120,2,2985,68466,0,0
DN,2020-10-08,3132,2,3000,68831,0,0
DN,2020-10-09,3140,2,3012,69192,0,0
DN,2020-10-10,3152,2,3025,69529,0,0
DN,2020-10-11,3163,2,3034,69785,0,0
DN,2020-10-12,3168,2,3039,69785,0,0
DN,2020-10-13,3168,2,3056,70514,0,0
DN,2020-10-14,3171,2,3065,70815,0,0
DN,2020-10-15,3172,2,3073,71144,0,0
DN,2020-10-16,3177,2,3084,71386,0,0
DN,2020-10-17,3180,2,3094,71664,0,0
DN,2020-10-18,3183,2,3102,71807,0,0
DN,2020-10-19,3185,2,3115,72136,0,0
DN,2020-10-20,3194,2,3128,72410,0,0
DN,2020-10-21,3207,2,3136,72410,0,0
DN,2020-10-22,3213,2,3137,72410,0,0
DN,2020-10-23,3219,2,3140,72410,0,0
DN,2020-10-24,3223,2,3144,72410,0,0
DN,2020-10-25,3226,2,3146,72410,0,0
DN,2020-10-26,3226,2,3147,72410,0,0
DN,2020-10-27,3229,2,3152,72410,0,0
DN,2020-10-28,3235,2,3155,72410,0,0
DN,2020-10-29,3241,2,3163,72410,0,0
DN,2020-10-30,3246,2,3168,72410,0,0
DN,2020-10-31,3249,2,3181,72410,0,0
DN,2020-11-01,3251,2,3185,72410,0,0
DN,2020-11-02,3255,2,3193,72410,0,0
DN,2020-11-03,3255,2,3195,72410,0,0
DN,2020-11-04,3259,2,3197,72410,0,0
DN,2020-11-05,3263,2,3199,72410,0,0
DN,2020-11-06,3268,2,3202,72410,0,0
DN,2020-11-07,3269,2,3208,72410,0,0
DN,2020-11-08,3269,2,3215,72410,0,0
DN,2020-11-09,3269,2,3218,72410,0,0
DN,2020-11-10,3270,2,3222,72410,0,0
DN,2020-11-11,3270,2,3224,72410,0,0
DN,2020-11-12,3273,2,3224,72410,0,0
DN,2020-11-13,3276,2,3227,72410,0,0
DN,2020-11-14,3280,2,3230,72410,0,0
DN,2020-11-15,3286,2,3234,72410,0,0
DN,2020-11-16,3289,2,3236,72410,0,0
DN,2020-11-17,3292,2,3237,72410,0,0
DN,2020-11-18,3300,2,3237,72410,0,0
DN,2020-11-19,3302,2,3237,72410,0,0
DN,2020-11-20,3311,2,3238,72410,0,0
DN,2020-11-21,3312,2,3239,72410,0,0
DN,2020-11-22,3316,2,3243,72410,0,0
DN,2020-11-23,3320,2,3246,72410,0,0
DN,2020-11-24,3320,2,3249,72410,0,0
DN,2020-11-25,3322,2,3253,72410,0,0
DN,2020-11-26,3323,2,3256,72410,0,0
DN,2020-11-27,3325,2,3264,72410,0,0
DN,2020-11-28,3325,2,3268,72410,0,0
DN,2020-11-29,3327,2,3271,72410,0,0
DN,2020-11-30,3327,2,3277,72410,0,0
DN,2020-12-01,3329,2,3280,72410,0,0
DN,2020-12-02,3333,2,3285,72410,0,0
DN,2020-12-03,3333,2,3286,72410,0,0
DN,2020-12-04,3333,2,3288,72410,0,0
DN,2020-12-05,3335,2,3289,72410,0,0
DN,2020-12-06,3336,2,3290,72410,0,0
DN,2020-12-07,3340,2,3291,72410,0,0
DN,2020-12-08,3345,2,3293,72410,0,0
DN,2020-12-09,3348,2,3293,72410,0,0
DN,2020-12-10,3348,2,3294,72410,0,0
DN,2020-12-11,3349,2,3297,72410,0,0
DN,2020-12-12,3349,2,3299,72410,0,0
DN,2020-12-13,3349,2,3299,72410,0,0
DN,2020-12-14,3349,2,3300,72410,0,0
DN,2020-12-15,3349,2,3300,72410,0,0
DN,2020-12-16,3350,2,3304,72410,0,0
DN,2020-12-17,3351,2,3306,72410,0,0
DN,2020-12-18,3352,2,3312,72410,0,0
DN,2020-12-19,3353,2,3314,72410,0,0
DN,2020-12-20,3353,2,3315,72410,0,0
DN,2020-12-21,3353,2,3315,72410,0,0
DN,2020-12-22,3354,2,3315,72410,0,0
DN,2020-12-23,3354,2,3315,72410,0,0
DN,2020-12-24,3356,2,3315,72410,0,0
DN,2020-12-25,3358,2,3315,72410,0,0
DN,2020-12-26,3359,2,3317,72410,0,0
DN,2020-12-27,3360,2,3318,72410,0,0
DN,2020-12-28,3361,2,3318,72410,0,0
DN,2020-12-29,3361,2,3319,72410,0,0
DN,2020-12-30,3361,2,3319,72410,0,0
DN,2020-12-31,3364,2,3320,72410,0,0
DN,2021-01-01,3364,2,3320,72410,0,0
DN,2021-01-02,3364,2,3320,72410,0,0
DN,2021-01-03,3365,2,3323,72410,0,0
DN,2021-01-04,3365,2,3324,72410,0,0
DN,2021-01-05,3365,2,3325,72410,0,0
DN,2021-01-06,3365,2,3327,72410,0,0
DN,2021-01-07,3365,2,3327,72410,0,0
DN,2021-01-08,3366,2,3327,72410,0,0
DN,2021-01-09,3366,2,3328,72410,0,0
DN,2021-01-10,3366,2,3330,72410,0,0
DN,2021-01-11,3368,2,3330,72410,0,0
DN,2021-01-12,3368,2,3330,72410,0,0
DN,2021-01-13,3369,2,3331,72410,0,0
DN,2021-01-14,3371,2,3331,72410,0,0
DN,2021-01-15,3373,2,3331,72410,0,0
DN,2021-01-16,3373,2,3331,72410,123,0
DN,2021-01-17,3374,2,3331,72410,123,0
DN,2021-01-18,3374,2,3333,72410,123,0
DN,2021-01-19,3374,2,3334,72410,208,0
DN,2021-01-20,3376,2,3334,72410,219,0
DN,2021-01-21,3376,2,3335,72410,278,0
DN,2021-01-22,3377,2,3336,72410,356,0
DN,2021-01-23,3377,2,3336,72410,628,0
DN,2021-01-24,3377,2,3338,72410,628,0
DN,2021-01-25,3377,2,3339,72410,665,0
DN,2021-01-26,3378,2,3340,72410,665,0
DN,2021-01-27,3379,2,3340,72410,665,0
DN,2021-01-28,3379,2,3340,72410,779,0
DN,2021-01-29,3380,2,3340,72410,940,0
DN,2021-01-30,3380,2,3342,72410,1083,0
DN,2021-01-31,3380,2,3342,72410,1083,0
DN,2021-02-01,3380,2,3343,72410,1273,0
DN,2021-02-02,3380,2,3343,72410,1336,0
DN,2021-02-03,3380,2,3343,72410,1487,0
DN,2021-02-04,3380,2,3343,72410,1636,0
DN,2021-02-05,3380,2,3344,72410,1888,0
DN,2021-02-06,3380,2,3345,72410,2212,0
DN,2021-02-07,3380,2,3345,72410,2212,0
DN,2021-02-08,3380,2,3346,72410,2295,0
DN,2021-02-09,3380,2,3346,72410,2540,0
DN,2021-02-10,3380,2,3346,72410,3356,0
DN,2021-02-11,3380,2,3346,72410,3728,0
DN,2021-02-12,3382,2,3346,72410,3985,0
DN,2021-02-13,3382,2,3346,72410,4043,71
DN,2021-02-14,3382,2,3346,72410,4043,71
DN,2021-02-15,3382,2,3346,72410,4319,75
DN,2021-02-16,3382,2,3349,72410,4483,164
DN,2021-02-17,3384,2,3349,72410,5623,188
DN,2021-02-18,3384,2,3349,72410,6133,208
DN,2021-02-19,3384,2,3349,72410,6473,322
DN,2021-02-20,3384,2,3349,72410,6674,457
DN,2021-02-21,3384,2,3351,72410,6674,457
DN,2021-02-22,3384,2,3351,72410,6786,506
DN,2021-02-23,3384,2,3351,72410,6836,515
DN,2021-02-24,3386,2,3351,72410,6905,520
DN,2021-02-25,3387,2,3351,72410,7403,591
DN,2021-02-26,3388,2,3353,72410,7723,719
DN,2021-02-27,3388,2,3353,72410,7723,719
DN,2021-02-28,3388,2,3353,72410,7723,719
DN,2021-03-01,3388,2,3353,72410,7434,821
DN,2021-03-02,3390,2,3353,72410,8052,901
DN,2021-03-03,3390,2,3353,72410,8915,1090
DN,2021-03-04,3390,2,3353,72410,9627,1340
DN,2021-03-05,3390,2,3353,72410,10563,1532
DN,2021-03-06,3392,2,3354,72410,11501,1725
DN,2021-03-07,3401,2,3357,72410,11501,1725
DN,2021-03-08,3406,2,3357,72410,12139,1859
DN,2021-03-09,3406,2,3357,72410,12560,2092
DN,2021-03-10,3409,2,3357,72410,13214,2342
DN,2021-03-11,3409,2,3357,72410,13214,2342
DN,2021-03-12,3413,2,3358,72410,14038,2650
DN,2021-03-13,3417,2,3358,72410,14478,2688
DN,2021-03-14,3420,2,3358,72410,14478,2688
DN,2021-03-15,3422,2,3360,72410,15215,2913
DN,2021-03-16,3427,2,3369,72410,15997,3035
DN,2021-03-17,3427,2,3369,72410,16642,3241
DN,2021-03-18,3436,2,3374,72410,17064,3424
DN,2021-03-19,3446,2,3376,72410,18004,3575
DN,2021-03-20,3453,2,3377,72410,18661,3663
DN,2021-03-21,3463,2,3379,72410,18661,3663
DN,2021-03-22,3467,2,3383,72410,19308,3684
DN,2021-03-23,3474,2,3385,72410,19979,3731
DN,2021-03-24,3485,2,3390,72410,20566,3772
DN,2021-03-25,3511,2,3394,72410,21004,3843
DN,2021-03-26,3528,2,3395,72410,21813,3984
DN,2021-03-27,3554,2,3400,72410,22249,4039
DN,2021-03-28,3581,2,3410,72410,22249,4039
DN,2021-03-29,3597,2,3415,72410,22249,4039
DN,2021-03-30,3609,2,3425,72410,22952,4279
DN,2021-03-31,3628,2,3433,72410,23619,4447
DN,2021-04-01,3645,2,3439,72410,26876,4731
DN,2021-04-02,3665,2,3445,72410,31564,6190
DN,2021-04-03,3681,2,3465,72410,34854,6496
DN,2021-04-04,3706,2,3484,72410,37685,6683
DN,2021-04-05,3733,2,3502,72410,41922,7200
DN,2021-04-06,3749,2,3530,72410,46211,7565
DN,2021-04-07,3773,2,3554,72410,49028,7815
DN,2021-04-08,3803,2,3566,72410,52156,8136
DN,2021-04-09,3887,2,3624,72410,55718,8442
DN,2021-04-10,3990,2,3639,72410,59130,8778
DN,2021-04-11,4067,2,3659,72410,61498,9025
DN,2021-04-12,4194,2,3678,72410,64704,9407
DN,2021-04-13,4301,2,3699,72410,66368,9697
DN,2021-04-14,4405,2,3728,72410,67859,10001
DN,2021-04-15,4518,4,3744,72410,69063,10376
DN,2021-04-16,4656,4,3769,72410,70628,10848
DN,2021-04-17,4764,4,3794,72410,71964,11179
DN,2021-04-18,4968,4,3844,72410,72365,11314
DN,2021-04-19,5103,4,3934,72410,73240,11705
DN,2021-04-20,5407,4,4021,72410,74293,12102
DN,2021-04-21,5658,4,4122,72410,74768,12311
DN,2021-04-22,6017,4,4216,72410,75414,12677
DN,2021-04-23,6253,4,4325,72410,76124,13062
DN,2021-04-24,6504,4,4443,72410,76716,13385
DN,2021-04-25,6712,4,4549,72410,76905,13545
DN,2021-04-26,6850,4,4672,72410,77374,14034
DN,2021-04-27,7067,4,4862,72410,77814,14486
DN,2021-04-28,7253,4,5083,72410,78216,14973
DN,2021-04-29,7469,4,5221,72410,78680,15468
DN,2021-04-30,7661,4,5546,72410,79358,16138
DN,2021-05-01,7873,4,5826,72410,79824,16580
DN,2021-05-02,8034,4,6086,72410,79890,16729
DN,2021-05-03,8153,4,6312,72410,80186,17238
DN,2021-05-04,8345,4,6541,72410,80478,17752
DN,2021-05-05,8515,4,6769,72410,80812,18320
DN,2021-05-06,8678,4,6905,72410,81148,19134
DN,2021-05-07,8799,4,7115,72410,81698,20094
DN,2021-05-08,8936,4,7287,72410,82064,20770
DN,2021-05-09,9026,4,7509,72410,82202,21057
DN,2021-05-10,9089,4,7702,72410,82510,21818
DN,2021-05-11,9228,4,7906,72410,82776,22478
DN,2021-05-12,9332,4,8067,72410,83082,22822
DN,2021-05-13,9432,4,8199,72410,85179,23652
DN,2021-05-14,9486,4,8388,72410,87618,24757
DN,2021-05-15,9566,4,8577,72410,90469,25850
DN,2021-05-16,9653,4,8727,72410,93571,25866
DN,2021-05-17,9690,4,8817,72410,96333,25872
DN,2021-05-18,9733,4,8916,72410,96768,25877
DN,2021-05-19,9755,4,9017,72410,99699,25880
DN,2021-05-20,9795,4,9072,72410,107689,25901
DN,2021-05-21,9822,4,9167,72410,114093,25901
DN,2021-05-22,9856,4,9239,72410,120336,25903
DN,2021-05-23,9886,4,9301,72410,124988,25904
DN,2021-05-24,9902,4,9347,72410,130906,25908
DN,2021-05-25,9936,4,9398,72410,136876,25913
DN,2021-05-26,9950,4,9451,72410,142759,25919
DN,2021-05-27,9961,4,9478,72410,148522,25937
DN,2021-05-28,10196,4,9817,72410,154694,25951
DN,2021-05-29,10203,4,9849,72410,160637,25958
DN,2021-05-30,10217,4,9878,72410,163805,25959
DN,2021-05-31,10280,4,9946,72410,170055,25974
DN,2021-06-01,10311,4,9992,72410,175957,25990
DN,2021-06-02,10328,4,10054,72410,181604,26005
DN,2021-06-03,10355,4,10088,72410,185733,26014
DN,2021-06-04,10402,4,10135,72410,189705,26035
DN,2021-06-05,10416,4,10176,72410,196910,26060
DN,2021-06-06,10422,4,10201,72410,197387,26065
DN,2021-06-07,10423,4,10212,72410,203098,26083
DN,2021-06-08,10431,4,10246,72410,209044,26144
DN,2021-06-09,10442,4,10285,72410,213961,26163
DN,2021-06-10,10452,4,10300,72410,218847,26194
DN,2021-06-11,10460,4,10320,72410,228400,26289
DN,2021-06-12,10465,4,10335,72410,240221,26343
DN,2021-06-13,10465,4,10352,72410,240534,26347
DN,2021-06-14,10466,4,10367,72410,245718,26413
DN,2021-06-15,10476,4,10381,72410,252377,26496
DN,2021-06-16,10484,4,10385,72410,258147,26605
DN,2021-06-17,10497,4,10391,72410,264072,26675
DN,2021-06-18,10504,4,10400,72410,270738,26748
DN,2021-06-19,10514,4,10409,72410,281381,26912
DN,2021-06-20,10517,4,10415,72410,281705,26931
DN,2021-06-21,10520,4,10425,72410,290155,27026
DN,2021-06-22,10523,4,10427,72410,297597,27240
DN,2021-06-23,10526,4,10431,72410,304463,27471
DN,2021-06-24,10529,4,10435,72410,312548,28134
DN,2021-06-25,10533,4,10444,72410,328396,29664
DN,2021-06-26,10536,4,10453,72410,341452,31909
DN,2021-06-27,10542,4,10458,72410,346710,32965
DN,2021-06-28,10550,4,10474,72410,359949,35525
DN,2021-06-29,10558,4,10481,72410,372895,37884
DN,2021-06-30,10563,4,10484,72410,387082,40234
DN,2021-07-01,10564,4,10486,72410,397945,42423
DN,2021-07-02,10568,4,10490,72410,407849,44695
DN,2021-07-03,10570,4,10493,72410,418710,47632
DN,2021-07-04,10572,4,10497,72410,422020,48412
DN,2021-07-05,10572,4,10500,72410,430106,50866
DN,2021-07-06,10578,4,10504,72410,437342,52908
DN,2021-07-07,10581,4,10508,72410,444209,54606
DN,2021-07-08,10582,4,10514,72410,450924,56128
DN,2021-07-09,10583,4,10525,72410,458219,57873
DN,2021-07-10,10587,4,10527,72410,466318,59768
DN,2021-07-11,10589,4,10528,72410,468934,60334
DN,2021-07-12,10591,4,10534,72410,476043,61578
DN,2021-07-13,10592,4,10535,72410,486920,62607
DN,2021-07-14,10594,4,10536,72410,493212,63690
DN,2021-07-15,10594,4,10536,72410,499137,64514
DN,2021-07-16,10597,4,10543,72410,505781,65426
DN,2021-07-17,10598,4,10546,72410,510842,66554
DN,2021-07-18,10602,4,10548,72410,511630,66824
DN,2021-07-19,10608,4,10550,72410,514774,67549
DN,2021-07-20,10616,4,10554,72410,518047,68353
DN,2021-07-21,10623,4,10554,72410,520173,68953
DN,2021-07-22,10627,4,10556,72410,523385,69726
DN,2021-07-23,10633,4,10558,72410,526625,70567
DN,2021-07-24,10640,4,10560,72410,530221,71351
DN,2021-07-25,10640,4,10560,72410,531085,71518
DN,2021-07-26,10640,4,10561,72410,534497,72112
DN,2021-07-27,10642,4,10563,72410,538592,72646
DN,2021-07-28,10645,4,10568,72410,542315,73151
DN,2021-07-29,10646,4,10574,72410,546223,73618
DN,2021-07-30,10647,4,10581,72410,550146,74152
DN,2021-07-31,10653,4,10589,72410,556625,74817
DN,2021-08-01,10653,4,10594,72410,557768,74936
DN,2021-08-02,10653,4,10603,72410,561632,75344
DN,2021-08-03,10654,4,10605,72410,565527,75705
DN,2021-08-04,10655,4,10605,72410,568719,76092
DN,2021-08-05,10655,4,10606,72410,572246,76700
DN,2021-08-06,10655,4,10608,72410,576133,77418
DN,2021-08-07,10655,4,10611,72410,580321,78889
DN,2021-08-08,10656,4,10613,72410,581393,79477
DN,2021-08-09,10656,4,10615,72410,584400,80828
DN,2021-08-10,10657,4,10618,72410,587610,81895
DN,2021-08-11,10657,4,10618,72410,590526,83057
DN,2021-08-12,10658,4,10618,72410,593183,84741
DN,2021-08-13,10658,4,10619,72410,595648,86756
DN,2021-08-14,10658,4,10620,72410,598356,90398
DN,2021-08-15,10658,4,10620,72410,598472,90990
DN,2021-08-16,10660,4,10620,72410,600165,93608
DN,2021-08-17,10660,4,10621,72410,602301,96508
DN,2021-08-18,10660,4,10621,72410,603824,99226
DN,2021-08-19,10660,4,10621,72410,604984,101785
DN,2021-08-20,10660,4,10622,72410,606155,105036
DN,2021-08-21,10662,4,10623,72410,607359,109613
DN,2021-08-22,10662,4,10623,72410,607380,109653
DN,2021-08-23,10662,4,10623,72410,608777,113668
DN,2021-08-24,10662,4,10623,72410,609992,117810
DN,2021-08-25,10663,4,10624,72410,611227,121517
DN,2021-08-26,10666,4,10625,72410,612113,124820
DN,2021-08-27,10666,4,10625,72410,613532,128838
DN,2021-08-28,10666,4,10625,72410,613532,128838
DN,2021-08-29,10666,4,10625,72410,615190,135647
DN,2021-08-30,10666,4,10625,72410,616320,138360
DN,2021-08-31,10666,4,10627,72410,617181,141149
DN,2021-09-01,10666,4,10627,72410,618207,144435
DN,2021-09-02,10666,4,10627,72410,619337,148100
DN,2021-09-03,10668,4,10627,72410,620459,152298
DN,2021-09-04,10668,4,10628,72410,621571,158661
DN,2021-09-05,10668,4,10631,72410,621727,159109
DN,2021-09-06,10668,4,10631,72410,622934,163666
DN,2021-09-07,10668,4,10631,72410,624022,167475
DN,2021-09-08,10672,4,10631,72410,624788,170260
DN,2021-09-09,10672,4,10631,72410,625825,174558
DN,2021-09-10,10673,4,10631,72410,626221,175745
DN,2021-09-11,10673,4,10631,72410,627251,181157
DN,2021-09-12,10673,4,10632,72410,627358,181598
DN,2021-09-13,10673,4,10633,72410,628058,185272
DN,2021-09-14,10673,4,10633,72410,628888,189191
DN,2021-09-15,10673,4,10633,72410,629843,193566
DN,2021-09-16,10673,4,10633,72410,631041,198880
DN,2021-09-17,10673,4,10634,72410,633935,208027
DN,2021-09-18,10673,4,10637,72410,635059,216298
DN,2021-09-19,10673,4,10637,72410,635180,216846
DN,2021-09-20,10673,4,10638,72410,636358,222963
DN,2021-09-21,10673,4,10638,72410,637598,229417
DN,2021-09-22,10673,4,10638,72410,638610,234786
DN,2021-09-23,10673,4,10638,72410,639888,240933
DN,2021-09-24,10673,4,10638,72410,640953,247438
DN,2021-09-25,10673,4,10638,72410,642216,255477
DN,2021-09-26,10673,4,10638,72410,642337,256092
DN,2021-09-27,10673,4,10638,72410,643397,262123
